time,tmax,tmin,rain,wind,sun
2024-02-17,25.4,16.4,3.2,12.7,19.49
2024-02-18,25.2,16.2,0.0,15.0,19.89
2024-02-19,25.8,17.7,0.8,21.3,24.32
2024-02-20,23.9,16.8,1.4,22.9,23.78
2024-02-21,21.8,15.0,0.0,22.7,27.63
2024-02-22,25.2,14.4,0.0,10.8,25.03
2024-02-23,24.4,17.0,0.0,12.5,18.31
2024-02-24,25.7,16.1,9.8,16.2,23.57
2024-02-25,23.4,18.3,20.6,26.4,9.23
2024-02-26,21.0,17.9,13.7,21.3,6.58
2024-02-27,21.8,16.5,1.1,21.9,20.19
2024-02-28,22.5,14.7,0.4,24.4,23.83
2024-02-29,24.1,15.4,0.0,19.0,25.03
2024-03-01,22.4,14.9,0.0,27.4,24.84
2024-03-02,22.1,17.4,0.4,27.1,17.43
2024-03-03,22.0,19.6,9.8,27.5,8.31
2024-03-04,23.2,17.0,16.7,38.8,7.21
2024-03-05,18.9,16.2,1.0,34.8,20.04
2024-03-06,19.7,13.1,0.1,25.3,20.55
2024-03-07,20.2,11.5,0.0,18.8,14.99
2024-03-08,22.1,14.6,0.7,25.4,17.87
2024-03-09,20.3,13.9,0.0,27.9,22.33
2024-03-10,21.7,14.6,0.0,14.3,21.76
2024-03-11,21.2,13.8,0.0,32.8,18.58
2024-03-12,21.8,18.5,4.1,19.8,11.03
2024-03-13,22.6,16.2,0.3,25.5,12.99
2024-03-14,21.7,15.6,4.8,18.4,14.41
2024-03-15,19.6,15.7,16.5,27.0,9.19
2024-03-16,17.9,12.7,0.4,26.2,23.24
2024-03-17,18.8,9.8,0.3,18.0,14.6
2024-03-18,19.4,13.3,0.4,28.4,17.37
2024-03-19,20.2,12.0,0.0,23.3,21.89
2024-03-20,18.5,8.3,0.0,10.9,22.35
2024-03-21,19.6,9.8,0.0,13.8,19.05
2024-03-22,19.7,8.6,0.0,18.0,17.15
2024-03-23,20.1,14.9,7.6,24.4,12.27
2024-03-24,21.6,14.7,0.4,21.6,15.5
2024-03-25,21.2,15.3,0.2,23.8,17.77
2024-03-26,21.5,16.5,1.2,25.3,16.96
2024-03-27,21.3,15.5,2.6,33.4,14.54
2024-03-28,20.0,14.9,1.4,30.6,15.77
2024-03-29,17.2,12.4,2.0,32.6,16.74
2024-03-30,17.8,9.7,1.1,32.6,18.8
2024-03-31,17.9,10.1,0.0,31.9,20.06
2024-04-01,20.6,13.0,0.0,16.1,16.69
2024-04-02,20.5,11.4,0.0,6.5,17.75
2024-04-03,20.5,11.0,0.0,14.4,14.17
2024-04-04,22.5,13.7,0.2,16.6,14.89
2024-04-05,19.6,15.1,3.1,25.7,15.84
2024-04-06,20.4,14.8,1.0,10.2,12.65
2024-04-07,19.2,14.1,0.8,18.9,14.28
2024-04-08,20.8,13.8,0.1,22.9,16.78
2024-04-09,21.2,16.1,1.1,26.0,13.63
2024-04-10,21.4,18.4,2.8,34.6,14.62
2024-04-11,20.9,18.7,3.6,49.8,4.22
2024-04-12,22.2,15.5,28.2,55.7,11.31
2024-04-13,18.9,13.6,1.3,33.8,12.49
2024-04-14,19.2,12.9,1.7,20.9,13.65
2024-04-15,19.1,11.8,0.8,17.8,14.12
2024-04-16,19.4,14.4,0.9,24.7,14.55
2024-04-17,19.7,14.7,1.7,24.7,13.77
2024-04-18,19.3,13.4,1.0,15.8,13.92
2024-04-19,20.6,13.7,4.5,18.7,11.87
2024-04-20,18.9,15.9,28.1,27.2,3.26
2024-04-21,17.7,15.8,0.7,35.8,10.34
2024-04-22,18.6,15.7,0.2,32.9,11.81
2024-04-23,19.0,11.4,0.7,18.7,13.25
2024-04-24,18.2,9.7,0.0,15.9,13.89
2024-04-25,18.1,9.1,0.1,16.6,5.98
2024-04-26,18.7,13.9,5.9,23.0,10.52
2024-04-27,16.6,11.6,0.5,21.1,11.57
2024-04-28,17.6,10.0,0.0,11.5,13.93
2024-04-29,17.7,10.0,0.3,20.7,11.7
2024-04-30,19.1,10.3,0.0,14.4,13.95
2024-05-01,18.8,10.1,1.0,25.7,11.81
2024-05-02,16.3,12.7,2.1,31.4,9.78
2024-05-03,16.4,11.6,0.5,23.3,10.14
2024-05-04,17.3,8.6,0.0,10.8,12.59
2024-05-05,17.5,10.2,0.3,17.1,12.41
2024-05-06,17.7,11.2,6.9,17.2,9.23
2024-05-07,16.2,9.0,0.3,20.6,12.0
2024-05-08,15.2,6.4,0.0,17.4,13.18
2024-05-09,14.8,6.7,0.0,22.4,12.97
2024-05-10,13.1,4.6,0.0,30.6,13.12
2024-05-11,13.6,6.1,0.0,18.6,12.84
2024-05-12,15.3,5.8,0.0,8.9,12.0
2024-05-13,16.3,8.6,0.7,11.8,10.16
2024-05-14,16.0,7.3,1.1,26.6,5.66
2024-05-15,18.8,14.3,12.0,35.6,8.37
2024-05-16,17.7,13.8,5.4,44.0,9.52
2024-05-17,17.2,10.9,0.0,21.9,9.91
2024-05-18,15.8,7.8,0.0,12.2,10.87
2024-05-19,14.7,6.6,0.0,11.2,10.44
2024-05-20,16.3,7.2,19.2,37.1,4.39
2024-05-21,17.7,12.1,1.6,37.1,6.82
2024-05-22,18.1,11.9,1.2,17.5,9.76
2024-05-23,16.2,9.8,1.0,12.0,10.1
2024-05-24,15.2,9.7,5.6,21.6,8.06
2024-05-25,15.4,11.2,1.0,29.7,8.69
2024-05-26,16.2,13.5,0.9,37.7,8.76
2024-05-27,15.1,12.5,2.1,23.6,7.26
2024-05-28,15.3,11.7,4.4,25.2,8.46
2024-05-29,13.9,10.6,4.6,55.9,7.41
2024-05-30,16.0,11.8,0.0,35.7,8.86
2024-05-31,17.3,13.7,0.0,27.8,9.41
2024-06-01,17.0,12.0,0.0,19.7,9.35
2024-06-02,18.1,13.2,0.4,22.9,5.96
2024-06-03,17.7,10.4,0.1,20.7,8.29
2024-06-04,15.6,8.9,0.0,12.2,8.52
2024-06-05,15.8,8.3,0.5,22.4,8.35
2024-06-06,16.4,12.4,0.0,23.5,6.85
2024-06-07,16.1,12.1,0.2,16.3,5.57
2024-06-08,17.4,12.7,0.0,21.7,6.15
2024-06-09,17.1,14.9,12.8,31.6,2.63
2024-06-10,18.7,12.4,17.0,29.5,7.15
2024-06-11,15.3,9.3,0.4,24.1,7.12
2024-06-12,14.2,8.6,0.0,11.1,7.78
2024-06-13,15.5,9.0,2.4,30.5,5.69
2024-06-14,17.3,13.2,24.9,37.7,4.8
2024-06-15,15.1,11.0,0.9,34.2,8.8
2024-06-16,16.4,9.9,11.0,31.0,7.55
2024-06-17,16.9,10.9,1.8,30.2,7.49
2024-06-18,16.3,10.4,0.3,12.2,7.96
2024-06-19,15.4,11.5,0.2,24.3,7.03
2024-06-20,14.7,10.5,0.3,26.5,6.97
2024-06-21,14.5,9.3,0.0,21.5,6.64
2024-06-22,15.6,11.2,8.4,23.8,7.32
2024-06-23,16.9,9.1,13.2,28.9,6.95
2024-06-24,14.1,9.3,0.0,12.1,5.44
2024-06-25,14.5,9.7,0.7,40.1,7.73
2024-06-26,14.9,11.5,0.0,39.1,8.67
2024-06-27,15.7,7.5,0.0,18.3,9.87
2024-06-28,14.6,7.1,0.0,8.7,9.27
2024-06-29,15.5,7.6,0.6,18.1,7.37
2024-06-30,15.2,7.7,0.0,12.1,8.19
2024-07-01,16.7,10.5,9.6,34.4,3.34
2024-07-02,14.4,11.6,0.4,33.9,8.65
2024-07-03,14.5,5.7,0.2,22.4,8.93
2024-07-04,13.0,4.3,0.0,11.6,10.15
2024-07-05,12.2,3.8,0.0,13.1,10.3
2024-07-06,13.8,5.3,0.3,34.8,7.98
2024-07-07,13.7,5.3,0.2,27.7,5.52
2024-07-08,14.9,8.0,0.2,13.0,7.86
2024-07-09,14.6,7.7,0.0,11.3,8.81
2024-07-10,14.5,7.1,0.0,12.6,10.08
2024-07-11,13.2,6.1,0.0,13.9,9.15
2024-07-12,12.2,4.1,0.0,17.9,10.53
2024-07-13,13.4,4.8,0.0,15.9,10.34
2024-07-14,14.3,7.8,0.3,32.4,8.24
2024-07-15,14.5,12.2,38.8,39.7,2.01
2024-07-16,16.0,10.0,0.5,8.9,7.52
2024-07-17,13.1,9.1,13.0,19.4,2.53
2024-07-18,14.8,8.5,0.1,12.7,7.59
2024-07-19,14.8,12.0,13.5,22.2,2.83
2024-07-20,14.6,12.6,20.8,32.8,4.28
2024-07-21,16.8,12.3,2.4,27.9,7.22
2024-07-22,14.5,10.9,8.3,20.9,7.75
2024-07-23,14.5,10.4,0.5,29.1,10.4
2024-07-24,14.3,10.8,0.8,27.7,9.14
2024-07-25,15.7,8.4,0.1,23.9,9.56
2024-07-26,15.4,7.0,0.0,13.6,10.47
2024-07-27,14.9,6.5,0.1,6.1,9.8
2024-07-28,14.8,6.3,0.0,13.7,10.4
2024-07-29,14.8,9.9,11.0,33.9,5.23
2024-07-30,15.4,12.1,12.8,25.0,8.67
2024-07-31,15.2,9.4,10.9,13.1,7.66
2024-08-01,12.8,9.3,9.3,20.4,4.75
2024-08-02,13.8,9.2,0.8,23.8,8.88
2024-08-03,13.8,7.7,0.0,27.1,10.44
2024-08-04,13.8,8.0,0.0,22.3,8.17
2024-08-05,14.1,5.0,0.2,16.5,11.29
2024-08-06,13.9,5.9,0.1,16.9,11.34
2024-08-07,13.8,6.0,0.0,11.8,12.25
2024-08-08,14.8,7.6,5.8,23.4,4.53
2024-08-09,14.2,7.3,0.4,19.7,11.88
2024-08-10,14.0,8.9,0.1,24.5,11.58
2024-08-11,14.7,7.3,0.3,17.8,11.28
2024-08-12,14.9,9.5,0.5,36.7,10.6
2024-08-13,14.0,6.4,0.2,30.5,14.04
2024-08-14,14.5,4.2,0.0,13.7,13.63
2024-08-15,14.1,6.5,0.7,15.1,7.39
2024-08-16,16.1,8.8,2.3,18.5,9.99
2024-08-17,16.5,10.7,15.5,34.4,3.48
2024-08-18,17.6,12.4,9.5,39.0,7.54
2024-08-19,13.8,11.2,0.8,42.8,12.38
2024-08-20,13.5,9.9,0.8,31.1,11.69
2024-08-21,14.0,8.1,0.3,20.7,11.91
2024-08-22,14.6,7.1,0.0,12.9,12.1
2024-08-23,16.0,10.5,1.8,25.7,11.24
2024-08-24,15.1,8.9,5.6,22.7,6.39
2024-08-25,16.0,8.2,0.5,10.5,14.51
2024-08-26,17.1,9.6,1.2,15.1,12.5
2024-08-27,17.0,12.2,9.6,27.8,10.25
2024-08-28,16.6,12.4,0.5,27.3,13.74
2024-08-29,19.4,12.2,5.8,34.6,9.74
2024-08-30,17.1,10.0,0.0,19.1,15.99
2024-08-31,19.3,12.0,6.6,32.1,10.23
2024-09-01,19.1,9.8,8.1,38.5,16.41
2024-09-02,16.3,10.0,0.0,10.8,12.77
2024-09-03,19.9,11.9,4.8,30.5,11.85
2024-09-04,14.9,9.0,0.6,20.2,15.26
2024-09-05,14.7,7.7,0.0,25.1,17.46
2024-09-06,15.2,12.1,0.3,28.3,13.55
2024-09-07,17.6,13.1,0.0,33.0,13.05
2024-09-08,15.6,12.2,4.8,34.0,16.77
2024-09-09,15.8,9.9,0.1,24.2,15.97
2024-09-10,17.0,13.1,0.5,25.7,13.24
2024-09-11,15.1,10.0,0.0,31.6,17.99
2024-09-12,15.5,6.6,0.2,14.0,16.38
2024-09-13,16.9,7.7,0.6,20.0,11.74
2024-09-14,17.5,12.5,15.9,26.9,6.82
2024-09-15,15.2,11.4,5.8,28.4,14.89
2024-09-16,15.5,8.1,4.8,35.9,9.59
2024-09-17,12.0,9.0,1.9,45.0,15.54
2024-09-18,13.7,9.1,0.2,29.8,15.46
2024-09-19,16.2,11.1,1.0,33.6,17.68
2024-09-20,15.9,12.9,12.1,31.7,8.84
2024-09-21,16.8,8.3,0.3,20.1,18.6
2024-09-22,18.2,8.9,2.6,16.3,18.62
2024-09-23,16.5,10.2,0.0,22.4,19.94
2024-09-24,16.8,12.7,0.1,35.4,17.72
2024-09-25,15.1,8.7,0.0,26.8,19.61
2024-09-26,17.0,8.2,0.0,21.6,18.75
2024-09-27,16.9,11.8,3.4,33.7,7.61
2024-09-28,15.5,11.1,0.0,28.3,19.47
2024-09-29,15.8,11.8,0.0,29.5,15.26
2024-09-30,16.3,8.9,0.0,17.0,21.43
2024-10-01,16.8,12.3,0.3,26.8,16.61
2024-10-02,16.6,14.0,8.5,43.4,10.98
2024-10-03,16.6,8.1,21.7,41.2,18.4
2024-10-04,15.4,7.4,0.0,20.2,21.91
2024-10-05,17.7,10.6,17.6,23.2,18.62
2024-10-06,19.8,13.3,9.7,36.6,16.58
2024-10-07,18.9,14.4,10.9,37.5,16.69
2024-10-08,18.4,13.2,0.1,23.7,21.21
2024-10-09,16.4,11.7,7.7,24.7,14.25
2024-10-10,15.2,9.4,0.8,15.9,18.87
2024-10-11,15.5,8.4,1.5,18.0,18.94
2024-10-12,15.4,11.8,0.1,37.5,17.97
2024-10-13,17.2,11.6,8.9,20.6,16.94
2024-10-14,14.9,9.8,1.4,24.0,21.48
2024-10-15,15.7,10.7,0.2,36.8,20.5
2024-10-16,16.8,9.0,0.9,11.2,22.58
2024-10-17,16.5,9.7,0.3,23.9,19.86
2024-10-18,16.6,12.3,0.1,25.9,20.26
2024-10-19,17.3,12.4,1.0,22.6,21.28
2024-10-20,17.9,10.9,0.3,19.1,21.45
2024-10-21,18.2,9.4,0.2,20.8,22.36
2024-10-22,17.4,12.6,0.7,22.8,19.15
2024-10-23,17.5,11.0,1.4,20.7,18.62
2024-10-24,19.9,10.5,0.4,20.2,21.45
2024-10-25,19.7,13.6,1.6,29.6,21.11
2024-10-26,20.2,16.5,4.6,40.9,15.91
2024-10-27,19.4,12.9,1.2,24.9,23.97
2024-10-28,16.4,12.6,0.6,33.4,21.85
2024-10-29,19.1,13.0,4.8,32.7,22.54
2024-10-30,16.2,9.7,1.3,24.6,23.58
2024-10-31,17.4,13.0,0.4,25.8,20.22
2024-11-01,18.6,12.3,0.1,20.2,20.71
2024-11-02,19.8,13.6,1.3,27.1,22.1
2024-11-03,15.9,12.2,0.0,32.6,23.88
2024-11-04,16.8,8.8,0.6,19.1,22.33
2024-11-05,17.9,8.7,0.0,17.6,28.06
2024-11-06,20.2,11.9,0.1,18.9,18.82
2024-11-07,19.7,13.3,0.1,19.8,24.25
2024-11-08,20.6,12.0,2.9,14.9,24.37
2024-11-09,20.6,13.6,4.1,20.9,21.08
2024-11-10,21.0,14.1,2.4,15.5,15.77
2024-11-11,18.4,14.3,6.7,22.0,17.43
2024-11-12,19.8,12.7,0.7,20.2,27.48
2024-11-13,19.2,15.4,4.8,22.5,13.02
2024-11-14,19.9,17.2,3.0,29.6,12.37
2024-11-15,20.3,16.0,30.9,29.5,6.27
2024-11-16,18.1,12.6,0.1,24.3,28.58
2024-11-17,18.8,13.0,2.1,13.1,16.91
2024-11-18,18.9,11.4,0.1,16.5,25.29
2024-11-19,20.7,11.0,0.0,10.5,29.75
2024-11-20,19.5,12.9,5.4,21.7,23.74
2024-11-21,17.7,12.2,2.8,29.3,21.89
2024-11-22,19.1,11.5,0.1,23.7,26.36
2024-11-23,17.4,14.4,1.6,21.3,14.43
2024-11-24,19.7,14.0,0.2,21.5,25.88
2024-11-25,21.0,13.7,0.0,22.0,25.51
2024-11-26,21.0,16.0,0.3,20.1,18.77
2024-11-27,22.2,15.6,0.2,18.5,24.8
2024-11-28,22.6,16.4,0.0,15.7,27.04
2024-11-29,22.6,16.8,0.0,20.3,21.69
2024-11-30,20.3,17.0,16.5,19.2,10.09
2024-12-01,19.7,16.6,5.1,17.8,13.29
2024-12-02,22.9,14.9,0.0,12.1,28.42
2024-12-03,23.3,15.1,0.0,10.8,29.24
2024-12-04,24.0,15.5,0.0,15.3,31.54
2024-12-05,23.9,16.7,0.2,21.9,29.91
2024-12-06,22.3,16.3,0.2,31.5,27.46
2024-12-07,24.0,14.8,0.1,17.3,26.61
2024-12-08,23.6,16.0,7.3,17.8,21.84
2024-12-09,25.1,17.8,14.4,26.6,18.49
2024-12-10,20.7,14.2,1.3,16.9,26.0
2024-12-11,21.7,13.7,3.4,13.2,24.57
2024-12-12,21.3,18.2,13.1,23.2,9.77
2024-12-13,22.1,16.9,0.3,20.9,29.61
2024-12-14,24.6,15.6,0.0,11.0,31.2
2024-12-15,25.9,16.1,0.0,10.7,31.11
2024-12-16,19.9,17.2,29.7,12.4,5.82
2024-12-17,22.1,14.0,1.0,22.0,28.26
2024-12-18,21.2,11.6,0.3,22.9,31.11
2024-12-19,23.9,15.8,0.0,16.5,32.22
2024-12-20,23.7,15.4,0.3,23.7,26.23
2024-12-21,24.9,17.2,2.0,24.7,24.2
2024-12-22,23.3,16.4,3.8,11.7,27.21
2024-12-23,22.1,16.4,3.8,22.1,27.08
2024-12-24,23.8,16.6,0.4,14.5,29.18
2024-12-25,23.3,14.4,5.3,18.6,26.75
2024-12-26,21.2,16.1,6.3,26.4,27.53
2024-12-27,21.3,17.5,0.0,38.3,31.04
2024-12-28,21.8,16.0,0.0,27.9,33.94
2024-12-29,24.0,16.6,0.0,18.1,30.94
2024-12-30,23.5,16.5,1.4,26.0,22.85
2024-12-31,20.8,14.0,3.5,36.0,26.25
2025-01-01,21.0,16.5,1.9,24.9,26.91
2025-01-02,20.9,16.8,1.1,24.7,25.3
2025-01-03,22.0,15.7,1.3,28.2,25.04
2025-01-04,20.8,14.6,1.6,29.0,27.95
2025-01-05,20.4,15.1,1.3,22.3,26.12
2025-01-06,21.1,12.5,0.1,30.4,30.39
2025-01-07,21.8,14.4,0.0,24.2,32.15
2025-01-08,22.2,16.8,0.2,25.6,19.25
2025-01-09,25.2,15.5,0.0,17.0,29.31
2025-01-10,24.5,17.3,0.4,21.9,28.63
2025-01-11,23.6,15.2,0.0,23.0,31.86
2025-01-12,22.8,14.7,0.1,23.6,31.85
2025-01-13,20.9,13.8,0.0,27.6,31.96
2025-01-14,22.7,15.4,0.0,19.1,31.88
2025-01-15,23.6,16.2,0.4,17.0,28.0
2025-01-16,24.5,14.8,0.0,18.3,30.98
2025-01-17,23.8,18.0,0.1,22.1,19.88
2025-01-18,24.4,17.1,0.0,19.8,27.38
2025-01-19,23.4,17.9,0.9,27.1,17.46
2025-01-20,21.9,19.1,0.1,26.5,16.77
2025-01-21,20.4,17.4,24.9,26.0,9.82
2025-01-22,24.5,17.0,1.9,15.0,26.76
2025-01-23,23.1,17.8,0.8,19.8,25.99
2025-01-24,25.4,17.9,0.6,12.2,25.89
2025-01-25,23.6,17.0,4.9,28.3,23.91
2025-01-26,24.1,19.3,18.0,31.6,17.76
2025-01-27,21.2,16.9,0.3,29.3,29.42
2025-01-28,21.9,13.1,0.1,16.6,26.04
2025-01-29,23.5,17.2,0.9,14.1,26.59
2025-01-30,24.9,16.1,0.1,11.9,22.76
2025-01-31,26.5,16.9,0.6,10.3,25.48
2025-02-01,26.3,17.7,0.1,14.3,21.83
2025-02-02,26.0,18.3,0.5,18.6,24.57
2025-02-03,25.0,18.7,2.6,10.1,23.52
2025-02-04,24.4,17.3,0.2,16.2,28.23
2025-02-05,24.8,15.6,0.0,17.3,26.63
2025-02-06,24.4,16.5,1.4,16.2,23.49
2025-02-07,24.6,17.7,0.9,18.6,25.22
2025-02-08,24.8,17.8,1.0,16.9,27.34
2025-02-09,26.1,16.5,0.4,16.7,25.37
2025-02-10,26.8,18.7,0.5,11.1,26.22
2025-02-11,24.9,18.6,5.1,14.7,20.77
2025-02-12,23.9,16.0,1.0,8.2,27.73
2025-02-13,23.9,16.0,1.3,11.3,23.99
2025-02-14,23.1,16.5,3.2,13.7,20.76
2025-02-15,22.8,18.0,0.0,24.4,20.55
2025-02-16,22.8,18.3,3.1,22.5,16.02
2025-02-17,24.0,19.7,3.1,22.8,13.53
2025-02-18,26.6,19.2,2.1,14.7,22.96
2025-02-19,24.4,17.6,3.8,17.3,18.69
2025-02-20,25.5,18.0,0.8,12.0,21.14
2025-02-21,24.7,18.4,0.9,25.2,24.88
2025-02-22,23.2,17.8,0.0,22.8,22.15
2025-02-23,23.6,16.7,0.5,18.5,22.09
2025-02-24,24.9,15.4,0.0,15.3,26.76
2025-02-25,24.1,16.8,0.7,12.3,19.85
2025-02-26,25.0,15.9,0.0,16.0,23.71
2025-02-27,24.6,16.4,1.7,14.2,20.38
2025-02-28,24.7,15.5,0.0,15.4,24.69
2025-03-01,24.8,18.7,2.5,10.9,21.9
2025-03-02,24.1,16.4,0.0,16.9,21.85
2025-03-03,25.1,17.7,0.0,16.8,21.86
2025-03-04,23.3,17.3,1.9,18.8,9.26
2025-03-05,22.1,15.1,0.3,25.1,24.98
2025-03-06,19.7,11.6,0.0,16.7,25.46
2025-03-07,21.1,11.1,0.0,20.0,25.17
2025-03-08,22.3,14.8,0.9,23.2,18.1
2025-03-09,24.1,16.4,0.0,21.2,22.14
2025-03-10,24.7,14.4,0.0,16.4,23.31
2025-03-11,23.5,13.8,0.0,19.5,22.0
2025-03-12,21.9,17.3,1.0,21.0,12.92
2025-03-13,22.9,15.3,0.1,13.0,19.05
2025-03-14,24.6,13.5,0.0,9.8,20.43
2025-03-15,24.1,14.5,0.2,16.7,20.17
2025-03-16,23.8,14.2,0.1,13.7,18.78
2025-03-17,24.4,17.2,3.0,17.0,12.3
2025-03-18,24.2,16.6,3.5,26.6,14.16
2025-03-19,20.4,14.2,15.0,16.5,8.14
2025-03-20,22.5,13.0,0.2,18.8,19.98
2025-03-21,24.1,13.3,0.0,14.6,20.88
2025-03-22,23.5,14.4,0.3,13.2,18.5
2025-03-23,24.2,14.3,0.0,14.9,19.35
2025-03-24,23.8,15.2,0.5,14.8,17.18
2025-03-25,25.6,15.4,0.0,12.5,18.58
2025-03-26,23.0,16.0,0.0,15.9,18.82
2025-03-27,23.3,16.6,0.0,18.6,17.41
2025-03-28,22.5,17.3,1.1,19.4,17.77
2025-03-29,21.5,15.0,2.1,15.3,14.77
2025-03-30,22.8,16.7,0.1,13.4,18.44
2025-03-31,22.0,14.3,0.0,15.3,13.26
2025-04-01,22.5,15.5,0.4,18.1,16.7
2025-04-02,21.5,19.0,4.2,25.3,6.11
2025-04-03,20.0,18.7,17.5,30.6,3.0
2025-04-04,21.7,19.1,56.1,40.6,3.38
2025-04-05,21.7,15.7,0.4,17.9,16.97
2025-04-06,21.3,14.5,3.7,17.9,16.45
2025-04-07,20.7,16.8,1.3,22.8,16.02
2025-04-08,19.4,16.1,4.0,24.6,10.86
2025-04-09,18.5,13.9,0.1,20.4,14.99
2025-04-10,19.5,11.2,0.0,8.0,17.34
2025-04-11,20.0,12.4,0.0,13.9,13.24
2025-04-12,20.8,12.0,0.0,19.4,16.99
2025-04-13,21.8,11.7,0.0,16.4,14.69
2025-04-14,22.0,13.9,1.9,12.6,14.72
2025-04-15,22.4,14.7,0.0,19.3,12.53
2025-04-16,20.3,17.2,10.8,33.1,4.77
2025-04-17,20.1,18.0,23.4,40.8,3.83
2025-04-18,22.2,19.5,9.3,38.5,12.23
2025-04-19,22.6,19.1,3.7,28.6,11.94
2025-04-20,21.8,17.4,12.8,19.5,11.06
2025-04-21,21.0,16.4,0.8,11.1,9.64
2025-04-22,20.1,16.3,0.5,13.6,11.58
2025-04-23,20.4,14.2,0.4,14.9,13.49
2025-04-24,18.6,12.3,0.0,16.2,13.21
2025-04-25,19.1,14.5,0.5,21.7,7.7
2025-04-26,19.9,17.0,3.8,23.1,9.0
2025-04-27,18.3,16.8,29.1,19.4,2.21
2025-04-28,20.9,17.1,29.4,18.6,11.66
2025-04-29,20.9,18.0,15.7,27.2,9.26
2025-04-30,20.7,17.4,12.6,24.2,5.5
2025-05-01,18.2,15.6,7.9,31.7,9.35
2025-05-02,17.0,12.1,1.8,12.5,11.0
2025-05-03,16.8,10.8,0.0,23.7,13.49
2025-05-04,17.6,9.5,0.0,9.4,13.73
2025-05-05,16.9,7.3,0.0,5.5,13.53
2025-05-06,17.0,8.1,0.0,6.0,12.63
2025-05-07,18.5,11.0,0.0,9.6,11.01
2025-05-08,19.1,13.1,2.7,23.0,8.31
2025-05-09,19.4,16.2,22.1,30.1,1.88
2025-05-10,17.4,13.4,0.0,22.1,12.34
2025-05-11,18.3,10.1,0.0,16.6,11.78
2025-05-12,18.1,9.7,0.0,6.6,11.46
2025-05-13,17.5,11.1,0.0,16.6,8.27
2025-05-14,18.3,12.4,0.0,17.4,10.59
2025-05-15,17.8,11.6,0.0,17.7,11.22
2025-05-16,18.9,13.0,0.0,14.8,9.91
2025-05-17,17.9,10.6,0.0,14.9,9.74
2025-05-18,20.0,16.4,18.9,20.5,4.25
2025-05-19,16.7,12.4,6.5,30.0,10.42
2025-05-20,15.3,9.5,0.0,20.5,11.76
2025-05-21,16.7,8.5,0.0,7.5,11.37
2025-05-22,15.6,8.0,0.0,5.8,10.12
2025-05-23,17.1,8.8,0.3,13.0,8.38
2025-05-24,17.1,8.4,0.0,11.5,10.36
2025-05-25,17.9,13.2,0.6,19.9,7.39
2025-05-26,19.0,15.1,14.1,23.5,6.95
2025-05-27,17.8,11.8,12.5,10.7,8.63
2025-05-28,18.1,12.1,9.6,32.7,1.82
2025-05-29,18.2,13.6,10.1,28.2,7.31
2025-05-30,17.7,14.1,1.5,27.8,8.43
2025-05-31,17.4,14.9,0.0,27.7,8.24
2025-06-01,16.8,13.6,0.1,26.3,8.74
2025-06-02,16.9,12.1,0.2,15.5,8.86
2025-06-03,16.7,10.6,0.1,12.3,8.15
2025-06-04,19.0,14.6,27.7,38.1,2.07
2025-06-05,18.0,12.5,1.4,21.9,7.24
2025-06-06,14.0,9.8,19.0,22.3,7.29
2025-06-07,12.7,7.6,0.1,15.0,9.12
2025-06-08,14.3,4.8,1.3,9.9,8.28
2025-06-09,16.9,10.4,27.6,16.7,7.12
2025-06-10,16.1,9.0,28.1,26.7,2.67
2025-06-11,19.0,13.5,1.2,20.6,7.91
2025-06-12,16.0,13.5,2.2,19.5,7.07
2025-06-13,16.0,12.3,2.9,20.5,8.23
2025-06-14,15.6,10.2,5.5,9.4,7.3
2025-06-15,14.6,10.5,1.6,18.1,4.86
2025-06-16,14.4,7.6,0.0,8.8,9.45
2025-06-17,14.1,6.6,0.0,6.6,9.78
2025-06-18,14.3,6.2,0.0,5.3,8.72
2025-06-19,16.5,8.1,11.7,15.3,8.6
2025-06-20,16.5,11.0,8.8,15.4,8.41
2025-06-21,14.9,8.3,0.0,11.2,8.87
2025-06-22,13.7,5.5,0.0,22.8,9.2
2025-06-23,16.5,12.9,1.0,25.3,8.33
2025-06-24,16.0,10.5,0.0,15.4,8.75
2025-06-25,15.6,8.7,0.2,23.6,8.68
2025-06-26,17.4,14.9,2.1,34.2,6.87
2025-06-27,16.8,14.2,32.2,42.9,1.46
2025-06-28,16.4,13.5,7.8,21.1,6.08
2025-06-29,15.7,13.1,0.6,22.9,7.96
2025-06-30,15.5,12.5,0.1,22.0,8.25
2025-07-01,14.7,8.7,0.4,11.4,8.22
2025-07-02,16.0,7.9,0.8,29.9,5.3
2025-07-03,17.4,15.3,24.9,41.5,1.72
2025-07-04,19.6,14.2,8.1,15.8,8.57
2025-07-05,17.3,12.5,2.6,23.7,6.4
2025-07-06,14.6,9.3,0.0,11.1,8.87
2025-07-07,13.0,5.2,0.0,6.3,8.94
2025-07-08,14.7,5.8,0.0,12.3,8.79
2025-07-09,15.2,12.5,4.1,23.1,4.65
2025-07-10,15.8,13.9,15.4,23.3,3.56
2025-07-11,15.5,13.7,55.6,45.7,0.91
2025-07-12,16.1,11.2,1.4,21.7,8.53
2025-07-13,15.0,8.7,7.4,15.3,6.49
2025-07-14,15.8,7.6,0.3,14.5,9.25
2025-07-15,14.3,10.6,5.7,30.5,6.27
2025-07-16,15.5,10.9,0.8,28.3,10.25
2025-07-17,13.7,10.3,32.0,22.2,4.49
